HistoricalCode,BfsCode,ValidFrom,ValidTo,Level,Parent,Name,ShortName,Inscription,Radiation,Rec_Type_fr,Rec_Type_de
16095,6421,01.01.2018,,3,10320,La Chaux-de-Fonds,La Chaux-de-Fonds,3597,,,
16096,6422,01.01.2018,,3,10320,Les Planchettes,Les Planchettes,3598,,,
16097,6423,01.01.2018,,3,10320,La Sagne,La Sagne,3599,,,
16099,6432,01.01.2018,,3,10320,La Brévine,La Brévine,3601,,,
16100,6433,01.01.2018,,3,10320,Brot-Plamboz,Brot-Plamboz,3602,,,
16101,6434,01.01.2018,,3,10320,Le Cerneux-Péquignot,Le Cerneux-Péquignot,3603,,,
16102,6435,01.01.2018,,3,10320,La Chaux-du-Milieu,La Chaux-du-Milieu,3604,,,
16104,6437,01.01.2018,,3,10320,Les Ponts-de-Martel,Les Ponts-de-Martel,3606,,,
16105,6451,01.01.2018,,3,10320,Cornaux,Cornaux,3607,,,
16106,6452,01.01.2018,,3,10320,Cressier (NE),Cressier (NE),3608,,,
16109,6455,01.01.2018,,3,10320,Le Landeron,Le Landeron,3611,,,
16110,6456,01.01.2018,,3,10320,Lignières,Lignières,3612,,,
16115,6487,01.01.2018,,3,10320,Val-de-Ruz,Val-de-Ruz,3617,,,
16116,6504,01.01.2018,,3,10320,La Côte-aux-Fées,La Côte-aux-Fées,3618,,,
16117,6511,01.01.2018,,3,10320,Les Verrières,Les Verrières,3619,,,
16118,6512,01.01.2018,,3,10320,Val-de-Travers,Val-de-Travers,3620,,,
16121,6417,01.04.2018,,3,10320,La Grande Béroche,La Grande Béroche,3623,,,
16604,6458,01.01.2021,,3,10320,Neuchâtel,Neuchâtel,3947,,,
16605,6436,01.01.2021,,3,10320,Le Locle,Le Locle,3948,,,
16663,6513,01.01.2025,,3,10320,Laténa,Laténa,3994,,,
25,25,12.09.1848,,1,,Genève,GE,,,,
10187,2500,12.09.1848,,2,25,Canton de Genève,Cant. de Genève,100,,Canton qui n’est pas subdivisé en districts,Kanton ohne Bezirksunterteilung
10414,6639,01.01.1851,,3,10187,Soral,Soral,3636,,,
10569,6640,01.01.1869,,3,10187,Thônex,Thônex,3671,,,
10896,6641,12.09.1848,,3,10187,Troinex,Troinex,,,,
10902,6645,12.09.1848,,3,10187,Veyrier,Veyrier,,,,
10918,6643,12.09.1848,,3,10187,Vernier,Vernier,,,,
10921,6644,12.09.1848,,3,10187,Versoix,Versoix,,,,
10942,6642,12.09.1848,,3,10187,Vandoeuvres,Vandoeuvres,,,,
11387,6610,12.09.1848,,3,10187,Céligny,Céligny,,,,
11400,6608,12.09.1848,,3,10187,Carouge (GE),Carouge (GE),,,,
11411,6609,12.09.1848,,3,10187,Cartigny,Cartigny,,,,
11431,6612,12.09.1848,,3,10187,Chêne-Bougeries,Chêne-Bougeries,,,,
11439,6611,12.09.1848,,3,10187,Chancy,Chancy,,,,
11535,6613,01.01.1869,,3,10187,Chêne-Bourg,Chêne-Bourg,3671,,,
11569,6619,01.01.1858,,3,10187,Corsier (GE),Corsier (GE),3654,,,
11582,6620,12.09.1848,,3,10187,Dardagny,Dardagny,,,,
11586,6614,12.09.1848,,3,10187,Choulex,Choulex,,,,
11595,6615,01.01.1855,,3,10187,Collex-Bossy,Collex-Bossy,3651,,,
11597,6616,12.09.1848,,3,10187,Collonge-Bellerive,Collonge-Bellerive,,,,
11599,6617,12.09.1848,,3,10187,Cologny,Cologny,,,,
11651,6618,01.01.1851,,3,10187,Confignon,Confignon,3638,,,
11664,6603,12.09.1848,,3,10187,Avully,Avully,,,,
11665,6604,12.09.1848,,3,10187,Avusy,Avusy,,,,
11692,6605,01.01.1851,,3,10187,Bardonnex,Bardonnex,3639,,,
11726,6601,12.09.1848,,3,10187,Aire-la-Ville,Aire-la-Ville,,,,
11776,6602,01.01.1858,,3,10187,Anières,Anières,3654,,,
11853,6607,01.01.1850,,3,10187,Bernex,Bernex,3632,,,
11880,6606,01.01.1855,,3,10187,Bellevue,Bellevue,3651,,,
11959,6624,01.01.1851,,3,10187,Gy,Gy,3635,,,
12097,6622,12.09.1848,,3,10187,Genthod,Genthod,,,,
12099,6621,01.01.1931,,3,10187,Genève,Genève,3805,,,
12296,6625,12.09.1848,,3,10187,Hermance,Hermance,,,,
12409,6629,12.09.1848,,3,10187,Meinier,Meinier,,,,
12430,6630,12.09.1848,,3,10187,Meyrin,Meyrin,,,,
12484,6631,01.01.1851,,3,10187,Onex,Onex,3638,,,
12575,6627,01.01.1851,,3,10187,Laconnex,Laconnex,3636,,,
12606,6623,12.09.1848,,3,10187,Le Grand-Saconnex,Le Grand-Saconnex,,,,
12624,6628,12.09.1848,,3,10187,Lancy,Lancy,,,,
12642,6626,01.01.1851,,3,10187,Jussy,Jussy,3635,,,
12872,6637,12.09.1848,,3,10187,Russin,Russin,,,,
13051,6638,12.09.1848,,3,10187,Satigny,Satigny,,,,
13094,6636,01.01.1851,,3,10187,Puplinge,Puplinge,3633,,,
13107,6635,01.01.1851,,3,10187,Presinge,Presinge,3633,,,
13110,6634,01.01.1952,,3,10187,Pregny-Chambésy,Pregny-Chambésy,3916,,,
13114,6633,01.01.1851,,3,10187,Plan-les-Ouates,Plan-les-Ouates,3639,,,
13155,6632,12.09.1848,,3,10187,Perly-Certoux,Perly-Certoux,,,,
26,26,01.01.1979,,1,,Jura,JU,,,,
10224,2601,01.01.1979,,2,26,District de Delémont,Delémont,101,,,
13273,6702,01.01.1979,,3,10224,Boécourt,Boécourt,1087,,,
13274,6703,01.01.1979,,3,10224,Bourrignon,Bourrignon,1088,,,
13275,6704,01.01.1979,,3,10224,Châtillon (JU),Châtillon (JU),1089,,,
13277,6706,01.01.1979,,3,10224,Courchapoix,Courchapoix,1091,,,
13280,6709,01.01.1979,,3,10224,Courroux,Courroux,1094,,,
13281,6710,01.01.1979,,3,10224,Courtételle,Courtételle,1095,,,
13282,6711,01.01.1979,,3,10224,Delémont,Delémont,1096,,,
13283,6712,01.01.1979,,3,10224,Develier,Develier,1097,,,
13284,6713,01.01.1979,,3,10224,Ederswiler,Ederswiler,1098,,,
13286,6715,01.01.1979,,3,10224,Mervelier,Mervelier,1100,,,
13289,6718,01.01.1979,,3,10224,Movelier,Movelier,1103,,,
13290,6719,01.01.1979,,3,10224,Pleigne,Pleigne,1104,,,
13292,6721,01.01.1979,,3,10224,Rossemaison,Rossemaison,1106,,,
13293,6722,01.01.1979,,3,10224,Saulcy,Saulcy,1107,,,
13295,6724,01.01.1979,,3,10224,Soyhières,Soyhières,1109,,,
13680,6716,01.01.1984,,3,10224,Mettembert,Mettembert,1490,,,
15624,6729,01.01.2013,,3,10224,Haute-Sorne,Haute-Sorne,3403,,,
16119,6730,01.01.2018,,3,10224,Val Terbi,Val Terbi,3621,,,
16127,6708,01.01.2019,,3,10224,Courrendlin,Courrendlin,3629,,,
10225,2602,01.01.1979,,2,26,District des Franches-Montagnes,Les Franches-Montagnes,102,,,
13299,6741,01.01.1979,,3,10225,Le Bémont (JU),Le Bémont (JU),1113,,,
13300,6742,01.01.1979,,3,10225,Les Bois,Les Bois,1114,,,
13303,6745,01.01.1979,,3,10225,Les Enfers,Les Enfers,1117,,,
13306,6748,01.01.1979,,3,10225,Les Genevez (JU),Les Genevez (JU),1120,,,
13308,6750,01.01.1979,,3,10225,Lajoux (JU),Lajoux (JU),1122,,,
13312,6754,01.01.1979,,3,10225,Le Noirmont,Le Noirmont,1126,,,
13316,6758,01.01.1979,,3,10225,Saint-Brais,Saint-Brais,1130,,,
13317,6759,01.01.1979,,3,10225,Soubey,Soubey,1131,,,
14966,6757,01.01.2009,,3,10225,Saignelégier,Saignelégier,2764,,,
14967,6751,01.01.2009,,3,10225,Montfaucon,Montfaucon,2765,,,
14968,6753,01.01.2009,,3,10225,Muriaux,Muriaux,2766,,,
16624,6743,01.01.2023,,3,10225,Les Breuleux,Les Breuleux,3967,,,
10226,2603,01.01.1979,,2,26,District de Porrentruy,Porrentruy,103,,,
13318,6771,01.01.1979,,3,10226,Alle,Alle,1132,,,
13321,6774,01.01.1979,,3,10226,Boncourt,Boncourt,1135,,,
13325,6778,01.01.1979,,3,10226,Bure,Bure,1139,,,
13328,6781,01.01.1979,,3,10226,Coeuve,Coeuve,1142,,,
13329,6782,01.01.1979,,3,10226,Cornol,Cornol,1143,,,
13330,6783,01.01.1979,,3,10226,Courchavon,Courchavon,1144,,,
13331,6784,01.01.1979,,3,10226,Courgenay,Courgenay,1145,,,
13332,6785,01.01.1979,,3,10226,Courtedoux,Courtedoux,1146,,,
13336,6789,01.01.1979,,3,10226,Fahy,Fahy,1150,,,
13339,6792,01.01.1979,,3,10226,Grandfontaine,Grandfontaine,1153,,,
13347,6800,01.01.1979,,3,10226,Porrentruy,Porrentruy,1161,,,
13353,6806,01.01.1979,,3,10226,Vendlincourt,Vendlincourt,1167,,,
14965,6808,01.01.2009,,3,10226,Clos du Doubs,Clos du Doubs,2763,,,
14969,6810,01.01.2009,,3,10226,La Baroche,La Baroche,2767,,,
14970,6807,01.01.2009,,3,10226,Basse-Allaine,Basse-Allaine,2768,,,
15626,6790,01.01.2013,,3,10226,Fontenais,Fontenais,3405,,,
16120,6809,01.01.2018,,3,10226,Haute-Ajoie,Haute-Ajoie,3622,,,
16627,6811,01.01.2023,,3,10226,Damphreux-Lugnez,Damphreux-Lugnez,3970,,,
16654,6812,01.01.2024,,3,10226,Basse-Vendline,Basse-Vendline,3986,,,
10321,2604,01.01.2026,,2,26,District de Moutier,Moutier,157,,,
16669,6831,01.01.2026,,3,10321,Moutier,Moutier,3999,,,
